NatlDesc,LocnNbr,StrFmt,LocnCity,LocnStCd,LocnNm,LocnStat,OrigFacilNbr,CloseDT
SEARS FORMAT,7085,SVC,BOYNTON BEACH,FL,BOYNTON BEACH - BRANCH,OPEN,7085,-2.2089888E9
SEARS FORMAT,7087,SVC,SPRINGDALE,OH,CINCINNATI TM UNIT,OPEN,7087,-2.2089888E9
SEARS FORMAT,7088,SVC,MESA,AZ,MESA - SVC CTRL,OPEN,7088,-2.2089888E9
SEARS FORMAT,7091,SVC,HENDERSON,NV,HENDERSON NEVADA BRANCH,CLOSING,7091,1.4577408E9
SEARS FORMAT,7097,SVC,CHICAGO RIDGE,IL,"CHICAGO RIDGE,IL PARTS DIRECT",OPEN,7097,-2.2089888E9
SEARS FORMAT,7108,SVC,MIRA LOMA,CA,JURUPA VLY - SVC CTRL,OPEN,7108,-2.2089888E9
SEARS FORMAT,7111,FLS,HOWELL,NJ,PROJECT CANCELLED,OPEN,,-2.2089888E9
SEARS FORMAT,7113,SVC,BARTLETT,TN,MEMPHIS A&E BRANCH,OPEN,7113,-2.2089888E9
SEARS FORMAT,7116,SVC,WINTER PARK,FL,COLLEGE PARK ASA SVC BRAN,OPEN,7116,-2.2089888E9
SEARS FORMAT,7118,SVC,WINTER PARK,FL,SAN ANTONIO ASA SVC BRANC,OPEN,7118,-2.2089888E9
SEARS FORMAT,7121,SVC,SAINT JOSEPH,MO,ST JOSEPH - BRANCH,OPEN,7121,-2.2089888E9
SEARS FORMAT,7125,SVC,CLEARWATER,FL,CLEARWATER-BRANCH,OPEN,7125,-2.2089888E9
SEARS FORMAT,7144,SVC,NEW BRUNSWICK,NJ,NEW BRUNSWICK-BRANCH,OPEN,7144,-2.2089888E9
SEARS FORMAT,7152,SVC,BARTLETT,TN,MEMPHIS A&E BRANCH,OPEN,7152,-2.2089888E9
SEARS FORMAT,7158,SVC,PINEVILLE,NC,PINEVILLE SERVICE CENTRAL,OPEN,7268,-2.2089888E9
SEARS FORMAT,7164,SVC,NANUET,NY,NANUET-BRANCH,OPEN,7164,-2.2089888E9
SEARS FORMAT,7183,SVC,BANGOR,ME,BANGOR - BRANCH,OPEN,7183,-2.2089888E9
SEARS FORMAT,7212,SVC,GREEN BAY,WI,GREEN BAY - BRANCH,OPEN,7212,-2.2089888E9
SEARS FORMAT,7228,SVC,BARTLETT,TN,MEMPHIS A&E BRANCH,OPEN,7228,-2.2089888E9
SEARS FORMAT,7231,SVC,FORT SMITH,AR,SEARS SERVICE - FT SMITH,OPEN,7231,-2.2089888E9
SEARS FORMAT,7241,SVC,BARTLETT,TN,IN HOME DISTRICT OFFICE-MEMPHIS,OPEN,7241,-2.2089888E9
SEARS FORMAT,7245,SVC,ATHENS,GA,ATHENS - BRANCH,OPEN,7245,-2.2089888E9
SEARS FORMAT,7256,SVC,LITTLE ROCK,AR,LITTLE ROCK - SVC CTRL,OPEN,7256,-2.2089888E9
SEARS FORMAT,7258,SVC,ANCHORAGE,AK,ANCHORAGE - SVC CTRL,OPEN,7289,-2.2089888E9
SEARS FORMAT,7260,SVC,WINTER PARK,FL,ROCHESTER ASA SVC BRANCH,OPEN,7260,-2.2089888E9
SEARS FORMAT,7264,SVC,WARWICK,RI,,OPEN,7264,-2.2089888E9
SEARS FORMAT,7273,SVC,WINTER PARK,FL,INDIANAPOLIS ASA SVC BRAN,OPEN,7273,-2.2089888E9
SEARS FORMAT,7305,SVC,WINTER PARK,FL,RIO PIEDRAS ASA SVC BRANC,OPEN,7305,-2.2089888E9
SEARS FORMAT,7320,SVC,GARLAND,TX,SEARS CALIBRATION LAB,OPEN,7320,-2.2089888E9
SEARS FORMAT,7336,SVC,PADUCAH,KY,PADUCAH - BRANCH,OPEN,7336,-2.2089888E9
SEARS FORMAT,7385,SVC,RALEIGH,NC,RALEIGH - SVC CTRL,OPEN,7385,-2.2089888E9
SEARS FORMAT,7394,SVC,HIXSON,TN,PRS OTC SALES BRANCH,CLOSING,7394,-2.2089888E9
SEARS FORMAT,7411,SVC,BRIDGEVIEW,IL,BRIDGEVIEW - SVC CENTRAL,OPEN,7411,-2.2089888E9
SEARS FORMAT,7429,SVC,LANSING,IL,LANSING - SVC BRANCH,OPEN,7429,-2.2089888E9
SEARS FORMAT,7435,SVC,HIALEAH,FL,HIALEAH-SVC CTRL,OPEN,7435,-2.2089888E9
SEARS FORMAT,7439,SAC,COUNCIL BLUFF,IA,COUNCIL BLUFFS-SAC,OPEN,7439,-2.2089888E9
SEARS FORMAT,7441,SVC,BALTIMORE,MD,TECH MGR OFFICE-IN HOME,OPEN,7441,-2.2089888E9
SEARS FORMAT,7445,SVC,GUAYNABO,PR,GUAYNABO CARRY IN SHOP,OPEN,7445,-2.2089888E9
SEARS FORMAT,7459,SVC,BENICIA,CA,SERVICE BRANCH - MDO,OPEN,7459,-2.2089888E9
SEARS FORMAT,7462,SVC,BROOKLYN CTR,MN,BROOKLYN CENTER - BRANCH,OPEN,7462,-2.2089888E9
SEARS FORMAT,7465,SVC,WILMINGTON,NC,WILMINGTON - BRANCH,OPEN,7465,-2.2089888E9
SEARS FORMAT,7472,SVC,GUAYNABO,PR,GUAYNABO-SERVICE BRANCH,OPEN,7472,-2.2089888E9
SEARS FORMAT,7485,SVC,DURHAM,NC,DURHAM - BRANCH,OPEN,7485,-2.2089888E9
SEARS FORMAT,7492,SVC,BURNSVILLE,MN,BURNSVILLE - BRANCH,OPEN,7492,-2.2089888E9
SEARS FORMAT,7496,SVC,MAYAGUEZ,PR,MAYAGUEZ - BRANCH,OPEN,7496,-2.2089888E9
SEARS FORMAT,7503,SVC,GLENS FALLS,NY,GLENS FALLS-BRANCH,CLOSING,7503,1.457136E9
SEARS FORMAT,7505,SAC,RICHMOND,VA,RICHMOND-TA (REGENCY),OPEN,7505,-2.2089888E9
SEARS FORMAT,7509,SAC,COLONIAL HEIGHTS,VA,COLONIAL HTS - TA,OPEN,7509,-2.2089888E9
SEARS FORMAT,7510,SVC,SAINT PAUL,MN,ST PAUL - BRANCH,OPEN,7510,-2.2089888E9
SEARS FORMAT,7511,SAC,GLEN ALLEN,VA,GLEN ALLEN - TA,OPEN,7511,-2.2089888E9
SEARS FORMAT,7528,SVC,GUAYNABO,PR,PUERTO RICO PD,OPEN,7528,-2.2089888E9
SEARS FORMAT,7539,SVC,WINTER PARK,FL,MESA ASA SVC BRANCH,OPEN,7539,-2.2089888E9
SEARS FORMAT,7548,SVC,WINTER PARK,FL,DALLAS ASA SVC BRANCH,OPEN,7548,-2.2089888E9
SEARS FORMAT,7549,SVC,MESA,AZ,MESA - BRANCH,OPEN,7549,-2.2089888E9
SEARS FORMAT,7574,SVC,ROANOKE,VA,ROANOKE - BRANCH,OPEN,7574,-2.2089888E9
SEARS FORMAT,7576,SVC,JACKSONVILLE,NC,JACKSONVILLE - BRANCH,CLOSING,7575,1.457136E9
SEARS FORMAT,7581,SVC,WINTER PARK,FL,PLANTATION ASA SVC BRANCH,OPEN,7581,-2.2089888E9
SEARS FORMAT,7589,SVC,WINTER PARK,FL,DANVERS ASA SVC BRANCH,OPEN,7589,-2.2089888E9
SEARS FORMAT,7596,SVC,WINTER PARK,FL,RICHMOND ASA SVC BRANCH,OPEN,7596,-2.2089888E9
SEARS FORMAT,7615,SVC,MAYAGUEZ,PR,CARRY IN REPAIR,OPEN,7615,-2.2089888E9
SEARS FORMAT,7670,SVC,KINGSTON,NH,SVC CENTRAL,OPEN,7670,-2.2089888E9
SEARS FORMAT,7672,SVC,WINTER PARK,FL,RALEIGH ASA SVC BRANCH,OPEN,7672,-2.2089888E9
SEARS FORMAT,7685,SVC,WINTER PARK,FL,WINTER PARK - CE ASA,OPEN,7685,-2.2089888E9
SEARS FORMAT,7688,SVC,CHATTANOOGA,TN,CHATTANOOGA ACCESS POINT,OPEN,7688,-2.2089888E9
SEARS FORMAT,7691,SVC,TULSA,OK,TULSA - BRANCH,CLOSING,7691,1.477872E9
SEARS FORMAT,7701,SVC,TUCSON,AZ,TUCSON TEL PRTS CTR,OPEN,7701,-2.2089888E9
SEARS FORMAT,7702,SVC,WINTER PARK,FL,CHARLOTTE ASA SVC BRANCH,OPEN,7702,-2.2089888E9
SEARS FORMAT,7706,SVC,WINTER PARK,FL,MCMURRAY ASA SVC BRANCH,OPEN,7706,-2.2089888E9
SEARS FORMAT,7714,SVC,NATICK,MA,NATICK - BRANCH,OPEN,7714,-2.2089888E9
SEARS FORMAT,7724,SVC,RANDOLPH,MA,PRODUCT REPAIR SERVICES,OPEN,7724,-2.2089888E9
SEARS FORMAT,7744,SVC,MELVILLE,NY,SERVICE CENTRAL,OPEN,7744,-2.2089888E9
SEARS FORMAT,7761,SVC,MELROSE PARK,IL,MELROSE CARRY IN ACCESS POINT,OPEN,7761,-2.2089888E9
SEARS FORMAT,7798,SVC,WINTER PARK,FL,GRAND RAPIDS ASA SVC BRAN,OPEN,7798,-2.2089888E9
SEARS FORMAT,7804,SAC,RICHMOND,VA,RICHMOND/CHESTERFIELD-TA,OPEN,7804,-2.2089888E9
SEARS FORMAT,7806,SVC,WINTER PARK,FL,EDEN PRAIRIE ASA SVC BRAN,OPEN,7806,-2.2089888E9
SEARS FORMAT,7808,SVC,CITRUS HEIGHTS,CA,CITRUS HEIGHTS - BRANCH,OPEN,7808,-2.2089888E9
SEARS FORMAT,7817,SVC,FARMERS BRANCH,TX,FARMERS BRANCH,OPEN,7817,-2.2089888E9
SEARS FORMAT,7835,SVC,ALPHARETTA,GA,ALPHARETTA - BRANCH,OPEN,7835,-2.2089888E9
SEARS FORMAT,7836,SVC,WINTER PARK,FL,TULSA ASA SVC BRANCH,OPEN,7836,-2.2089888E9
SEARS FORMAT,7851,SVC,HOUSTON,TX,HOUSTON-QUICK SVC,OPEN,7851,-2.2089888E9
SEARS FORMAT,7856,SVC,WINTER PARK,FL,AUSTINTOWN ASA SVC BRANCH,OPEN,7856,-2.2089888E9
SEARS FORMAT,7864,INT,NAPERVILLE,IL,KMART.COM MARKETPLACE,OPEN,7864,-2.2089888E9
SEARS FORMAT,7865,SVC,HONOLULU,HI,HAWAII - SERVICE BRANCH,OPEN,7865,-2.2089888E9
SEARS FORMAT,7866,SVC,WINTER PARK,FL,COLUMBUS ASA SVC BRANCH,OPEN,7866,-2.2089888E9
SEARS FORMAT,7867,SVC,ALBUQUERQUE,NM,ALBUQUERQUE - BRANCH,CLOSING,7867,-2.2089888E9
SEARS FORMAT,7870,SVC,COLUMBUS,OH,COLUMBUS - BRANCH,OPEN,7870,-2.2089888E9
SEARS FORMAT,7873,SVC,HUDSON,NH,HUDSON-BRANCH,OPEN,7873,-2.2089888E9
SEARS FORMAT,7876,SVC,PINEVILLE,NC,PINEVILLE - BRANCH,OPEN,7876,-2.2089888E9
SEARS FORMAT,7877,SVC,SAN ANTONIO,TX,SAN ANTONIO - BRANCH,OPEN,7877,-2.2089888E9
SEARS FORMAT,7880,SVC,BLOOMINGDALE,IL,BLOOMINGDALE - BRANCH,OPEN,7880,-2.2089888E9
SEARS FORMAT,7882,SVC,FENTON,MO,FENTON - BRANCH,OPEN,7882,-2.2089888E9
SEARS FORMAT,7888,SVC,WINTER PARK,FL,STERLING HTS ASA SVC SUPP,OPEN,7888,-2.2089888E9
SEARS FORMAT,7895,SVC,RICHMOND,VA,RICHMOND - BRANCH,OPEN,7895,-2.2089888E9
SEARS FORMAT,7901,SVC,DALLAS,TX,DALLAS - GRC CENTRAL,OPEN,7901,-2.2089888E9
SEARS FORMAT,7905,SVC,ST PETERSBURG,FL,ST PETERSBURG - BRANCH,OPEN,7905,-2.2089888E9
SEARS FORMAT,7906,SVC,WINTER PARK,FL,SALT LAKE CITYASA SVC BRC,OPEN,7906,-2.2089888E9
SEARS FORMAT,7909,SVC,PORTLAND,OR,PORTLAND - BRANCH,CLOSING,7909,1.4002848E9
SEARS FORMAT,7910,SVC,SCHAUMBURG,IL,SCHAUMBURG OTC BRANCH,OPEN,7910,-2.2089888E9
SEARS FORMAT,7913,SVC,ROCHESTER,NY,ROCHESTER - BRANCH,OPEN,7913,-2.2089888E9
SEARS FORMAT,7923,SVC,MOBILE,AL,MOBILE - SPD COMMERCIAL,OPEN,7923,-2.2089888E9
SEARS FORMAT,7926,SVC,WINTER PARK,FL,HOUSTON ASA SVC BRANCH,OPEN,7926,-2.2089888E9
SEARS FORMAT,7931,SVC,MOBILE,AL,MOBILE -WHOLESALE PTS,OPEN,7931,-2.2089888E9
SEARS FORMAT,7933,SVC,ROUND ROCK,TX,AUSTIN - TELEPARTS CTR,OPEN,7933,-2.2089888E9
SEARS FORMAT,7934,SVC,MOBILE,AL,PARTS DIRECT-ATQ,OPEN,7934,-2.2089888E9
SEARS FORMAT,7935,FLS,EL PASO,TX,ELPASO - D,OPEN,7935,-2.2089888E9
SEARS FORMAT,7936,SVC,ROUND ROCK,TX,AUSTIN-INTERNET PARTS CNT,OPEN,7936,-2.2089888E9
SEARS FORMAT,7939,SVC,SEATTLE,WA,SEATTLE - BRANCH,OPEN,7939,-2.2089888E9
SEARS FORMAT,7942,FLS,EL PASO,TX,EL PASO - D,OPEN,7942,-2.2089888E9
SEARS FORMAT,7944,FLS,EL PASO,TX,EL PASO - D,OPEN,7944,-2.2089888E9
SEARS FORMAT,7945,FLS,EL PASO,TX,EL PASO - D,OPEN,7945,-2.2089888E9
SEARS FORMAT,7946,SVC,LITTLETON,CO,LITTLETON - BRANCH,CLOSING,7946,1.4002848E9
SEARS FORMAT,7948,SVC,EL CAJON,CA,EL CAJON - BRANCH,OPEN,7948,-2.2089888E9
SEARS FORMAT,7951,SVC,AURORA,IL,AURORA - BRANCH,OPEN,7951,-2.2089888E9
SEARS FORMAT,7953,FLS,EL PASO,TX,EL PASO - D,OPEN,7953,-2.2089888E9
SEARS FORMAT,7962,SVC,WINTER PARK,FL,ANCHORAGE ASA SVC BRANCH,OPEN,7962,-2.2089888E9
SEARS FORMAT,7966,SVC,NASHVILLE,TN,NASHVILLE - BRANCH,OPEN,7966,-2.2089888E9
SEARS FORMAT,7977,SVC,WINTER PARK,FL,THORNTON ASA SVC BRANCH,OPEN,7977,-2.2089888E9
SEARS FORMAT,7978,SVC,GRAND RAPIDS,MI,GRAND RAPIDS - BRANCH,OPEN,7978,-2.2089888E9
SEARS FORMAT,7979,SVC,JACKSONVILLE,FL,JACKSONVILLE - BRANCH,OPEN,7979,-2.2089888E9
SEARS FORMAT,7983,SVC,WALL,NJ,SHARON HILL-SVC CENTRAL,OPEN,7983,-2.2089888E9
SEARS FORMAT,7984,SVC,WINTER PARK,FL,HONOLULU ASA SVC BRANCH,OPEN,7984,-2.2089888E9
SEARS FORMAT,7985,SVC,WINTER PARK,FL,PENNSAUKEN ASA SVC BRANCH,OPEN,7985,-2.2089888E9
SEARS FORMAT,7986,SVC,BATON ROUGE,LA,BATON ROUGE - BRANCH,CLOSING,7986,-2.2089888E9
SEARS FORMAT,7993,SVC,CONCORD,NH,CONCORD - BRANCH,OPEN,7993,-2.2089888E9
SEARS FORMAT,7997,SVC,WINTER PARK,FL,WINTER PARK - BRANCH,OPEN,7997,-2.2089888E9
SEARS FORMAT,7999,SVC,ROUND ROCK,TX,SEARS COMPUTER SERVICE,OPEN,7999,-2.2089888E9
SEARS FORMAT,8007,SVC,HICKSVILLE,NY,HICKSVILLE-SEARS PARTSDIRECT,OPEN,8007,-2.2089888E9
SEARS FORMAT,8018,SVC,PHOENIX,AZ,PHOENIX/METRO - BRANCH,OPEN,8018,-2.2089888E9
SEARS FORMAT,8035,SVC,COLLEGE PARK,GA,ATLANTA - SVC CTRL,OPEN,8035,-2.2089888E9
SEARS FORMAT,8037,SVC,CHATTANOOGA,TN,CHATTANOOGA LVL 1 RPR CTR,OPEN,8037,-2.2089888E9
SEARS FORMAT,8038,SVC,EL CAJON,CA,SOUTHERN CALIFORNIA - CTR,OPEN,8038,-2.2089888E9
SEARS FORMAT,8040,SVC,TUCSON,AZ,TUCSON-SEARS PARTSDIRECT,OPEN,8040,-2.2089888E9
SEARS FORMAT,8046,SVC,MONTGOMERY,AL,MONTGOMERY-BRANCH,OPEN,8046,-2.2089888E9
SEARS FORMAT,8049,SVC,HILO,HI,HILO-BRANCH,OPEN,8049,-2.2089888E9
SEARS FORMAT,8054,SVC,ALBUQUERQUE,NM,ALBUQUERQUE LVL 2 RPR CTR,OPEN,8054,-2.2089888E9
SEARS FORMAT,8055,SVC,JACKSONVILLE,FL,SOUTH ATLANTIC COAST,OPEN,8055,-2.2089888E9
SEARS FORMAT,8056,SVC,ALBUQUERQUE,NM,ALBURQUERQUE LVL2 RPR CTR,OPEN,8056,-2.2089888E9
SEARS FORMAT,8058,SVC,SACRAMENTO,CA,SACRAMENTO-S-BRANCH,OPEN,8058,-2.2089888E9
SEARS FORMAT,8059,SVC,WINTER PARK,FL,BROOKPARK ASA SVC BRANCH,OPEN,8059,-2.2089888E9
SEARS FORMAT,8060,SVC,GRAND RAPIDS,MI,GRAND RAPIDS-SVC CTRL,OPEN,8060,-2.2089888E9
SEARS FORMAT,8065,SVC,MIAMI,FL,MIAMI - SVC BRANCH,OPEN,8065,-2.2089888E9
SEARS FORMAT,8066,SVC,PENSACOLA,FL,FL-ALABAMA GULF CST CENTE,OPEN,8066,-2.2089888E9
SEARS FORMAT,8079,SVC,SALEM,OR,SALEM-BRANCH,OPEN,8079,-2.2089888E9
SEARS FORMAT,8090,SVC,INDIANAPOLIS,IN,INDIANAPOLIS-BRANCH,OPEN,8090,-2.2089888E9
SEARS FORMAT,8098,SVC,SAN BERNARDINO,CA,SN BERNARDINO-SVC BRANCH,OPEN,8098,-2.2089888E9
SEARS FORMAT,8106,SVC,BIRMINGHAM,AL,BIRMINGHAM-SVC BRANCH,OPEN,8106,-2.2089888E9
SEARS FORMAT,8107,SVC,HOUSTON,TX,HOUSTON - SVC CTRL,OPEN,8107,-2.2089888E9
SEARS FORMAT,8121,SVC,OKLAHOMA CITY,OK,OKLAHOMA CITY-BRANCH,OPEN,8121,-2.2089888E9
SEARS FORMAT,8127,SVC,BEAUMONT,TX,BEAUMONT - BRANCH,CLOSING,8127,-2.2089888E9
SEARS FORMAT,8138,SVC,COLUMBUS,OH,IH DISTRICT OFFICE-COLUMBUS,OPEN,8138,-2.2089888E9
SEARS FORMAT,8147,SVC,SAN ANTONIO,TX,SAN ANTONIO-SVC CTRL,OPEN,8147,-2.2089888E9
SEARS FORMAT,8157,SVC,GARLAND,TX,GARLAND - BRANCH,OPEN,8157,-2.2089888E9
SEARS FORMAT,8158,SVC,HONOLULU,HI,HAWAII -SVC CTRL,OPEN,8158,-2.2089888E9
SEARS FORMAT,8160,SVC,HOFFMAN ESTATES,IL,IN HOME TEST UNIT,OPEN,8160,-2.2089888E9
SEARS FORMAT,8162,SVC,EDEN PRAIRIE,MN,EDEN PRARIE-SVC CTRL,OPEN,8162,-2.2089888E9
SEARS FORMAT,8167,SVC,HOUSTON,TX,HOUSTON - BRANCH,OPEN,8167,-2.2089888E9
SEARS FORMAT,8169,SVC,BRIGHTON,CO,DENVER CO SERVICE CENTRAL,OPEN,8169,-2.2089888E9
SEARS FORMAT,8171,SVC,OVERLAND PARK,KS,OVERLAND PARK-BRANCH,OPEN,8171,-2.2089888E9
SEARS FORMAT,8175,SVC,RICHMOND,VA,RICHMOND-SVC CTRL,OPEN,8175,-2.2089888E9
SEARS FORMAT,8181,SVC,NORTHGLENN,CO,NORTHGLENN-SVC CTRL,OPEN,8181,-2.2089888E9
SEARS FORMAT,8185,SVC,WINTER PARK,FL,ORLANDO - SVC,OPEN,8185,-2.2089888E9
SEARS FORMAT,8196,SVC,OLATHE,KS,PHILADELPHIA HVAC DISTRIC,OPEN,8196,-2.2089888E9
SEARS FORMAT,8199,SVC,COVINA,CA,COVINA-BRANCH,OPEN,8199,-2.2089888E9
SEARS FORMAT,8206,SVC,NASHVILLE,TN,NASHVILLE-SVC CTRL,OPEN,8206,-2.2089888E9
SEARS FORMAT,8207,SVC,VICTORIA,TX,VICTORIA - BRANCH,OPEN,8207,-2.2089888E9
SEARS FORMAT,8213,SVC,CINCINNATI,OH,CINCINNATI LVL 2 RPR CTR,OPEN,8213,-2.2089888E9
SEARS FORMAT,8217,SVC,FORT WORTH,TX,FT WORTH-SVC CTRL,OPEN,8217,-2.2089888E9
SEARS FORMAT,8220,SVC,NEW BERLIN,WI,W GREAT LAKES IN HOME,OPEN,8220,-2.2089888E9
SEARS FORMAT,8227,SVC,DALLAS,TX,DALLAS -FT WORTH SRV CENT,OPEN,8227,-2.2089888E9
SEARS FORMAT,8228,SVC,PORTLAND,OR,"PORTLAND,OR IN HOME DISTRICT",OPEN,8228,-2.2089888E9
SEARS FORMAT,8231,SVC,MELROSE PARK,IL,MELROSE PARK REPAIR CENTER,OPEN,8231,-2.2089888E9
SEARS FORMAT,8239,SVC,CHULA VISTA,CA,CHULA VISTA-SEARS PARTSDIRECT,OPEN,8239,-2.2089888E9
SEARS FORMAT,8245,SVC,ST PETERSBURG,FL,WINTER PARK-SVC CTRL,OPEN,8245,-2.2089888E9
SEARS FORMAT,8247,SVC,DICKINSON,TX,DICKINSON-BRANCH,OPEN,8247,-2.2089888E9
SEARS FORMAT,8254,SVC,ROCHESTER,NY,WESTERN NEW YORK DISTRICT,OPEN,8254,-2.2089888E9
SEARS FORMAT,8258,SVC,LAKEWOOD,CA,LAKEWOOD-SVC BRANCH,OPEN,8258,-2.2089888E9
SEARS FORMAT,8278,SVC,LAGUNA HILLS,CA,LAGUNA HILLS - BRANCH,CLOSING,8278,-2.2089888E9
SEARS FORMAT,8306,SVC,HACKENSACK,NJ,HACKENSACK -SERVICE BRANC,OPEN,8306,-2.2089888E9
SEARS FORMAT,8311,SVC,MERRILLVILLE,IN,MERRILLVILLE - BRANCH,OPEN,8311,-2.2089888E9
SEARS FORMAT,8315,SVC,TUCKER,GA,TUCKER-SVC BRANCH,OPEN,8315,-2.2089888E9
SEARS FORMAT,8321,SVC,HICKORY HILLS,IL,HIGH LVL VENDOR DISTRIB,OPEN,8321,-2.2089888E9
SEARS FORMAT,8322,SVC,LAS VEGAS,NV,LAS VAGAS - TECH OFFICE,OPEN,8322,-2.2089888E9
SEARS FORMAT,8326,SVC,DAYTON,OH,DAYTON - TECH OFFICE,OPEN,8326,-2.2089888E9
SEARS FORMAT,8327,SVC,PROVO,UT,PROVO - SERVICE BRANCH,OPEN,8327,-2.2089888E9
SEARS FORMAT,8331,SVC,SAN JOSE,CA,SAN JOSE/PRS,OPEN,8331,-2.2089888E9
SEARS FORMAT,8333,SVC,HOFFMAN ESTATES,IL,PARTS DIRECT 3RD PARTY,OPEN,8333,-2.2089888E9
SEARS FORMAT,8336,SVC,NEWINGTON,CT,NEWINGTON IN HOME DISTRICT,OPEN,8336,-2.2089888E9
SEARS FORMAT,8337,SVC,BATON ROUGE,LA,IN HOME BATON ROUGE,OPEN,8337,-2.2089888E9
SEARS FORMAT,8345,SVC,VIRGINIA BCH,VA,VIRGINIA BEACH-BRANCH,OPEN,8345,-2.2089888E9
SEARS FORMAT,8351,SVC,HOFFMAN ESTATES,IL,IH TRANSACTION PROC CTR,OPEN,8351,-2.2089888E9
SEARS FORMAT,8352,SVC,HOFFMAN EST,IL,IN-HOME HIGH LEVEL,OPEN,8352,-2.2089888E9
SEARS FORMAT,8353,SVC,HOFFMAN EST,IL,REDESIGN IMPLEMENTATION,OPEN,8353,-2.2089888E9
SEARS FORMAT,8356,SVC,HOFFMAN EST,IL,SEARS SALESFLOOR CHANNEL,OPEN,8356,-2.2089888E9
SEARS FORMAT,8358,SVC,BREA,CA,BREA - BRANCH,OPEN,8358,-2.2089888E9
SEARS FORMAT,8363,SVC,HOFFMAN EST,IL,CARRY-IN HIGH LEVEL,OPEN,8363,-2.2089888E9
SEARS FORMAT,8366,SVC,FRESNO,CA,FRESNO CA INHOME DISTRICT,OPEN,8366,-2.2089888E9
SEARS FORMAT,8369,SVC,SANTA ANA,CA,SANTA ANA - BRANCH,OPEN,8369,-2.2089888E9
SEARS FORMAT,8370,SVC,FRESNO,CA,FRESNO A&E BRANCH,OPEN,8370,-2.2089888E9
SEARS FORMAT,8371,SVC,ORLANDO,FL,SIX SIGMA IMPLEMENTATION,OPEN,8371,-2.2089888E9
SEARS FORMAT,8373,SVC,HOFFMAN EST,IL,A/E HIGH LEVEL LEDGER,OPEN,8373,-2.2089888E9
SEARS FORMAT,8375,SVC,SACRAMENTO,CA,CARRY IN REPAIR FACILITY,OPEN,8375,-2.2089888E9
SEARS FORMAT,8380,SVC,WALL TOWNSHIP,NJ,WALL TOWNSHIP-SVC CTRL,OPEN,8380,-2.2089888E9
SEARS FORMAT,8387,SVC,ALBUQUERQUE,NM,ALBUQUERQUE-SVC BRANCH,OPEN,8387,-2.2089888E9
SEARS FORMAT,8398,SVC,SAN JOSE,CA,SAN JOSE-SVC BRANCH,OPEN,8398,-2.2089888E9
SEARS FORMAT,8409,SVC,GREENWOOD,IN,HEARTLAND - IN HOME,OPEN,8409,-2.2089888E9
SEARS FORMAT,8414,SVC,HOFFMAN ESTATES,IL,COMMERCIAL PARTS DIRECT,OPEN,8414,-2.2089888E9
SEARS FORMAT,8415,SVC,BLOOMINGDALE,IL,BLOOMINGDALE-SEARS PARTSDIRECT,OPEN,8415,-2.2089888E9
SEARS FORMAT,8420,SVC,OLATHE,KS,GREAT MIDWEST SERVICE CENTRAL,OPEN,8420,-2.2089888E9
SEARS FORMAT,8425,SVC,LINTON,IN,"LINTON,IN",OPEN,8425,-2.2089888E9
SEARS FORMAT,8428,SVC,WINTER PARK,FL,WINTER PARK ACCESS POINT,OPEN,8428,-2.2089888E9
SEARS FORMAT,8433,SVC,THORNTON,CO,THORNTON-SEARS PARTSDIRECT,OPEN,8433,-2.2089888E9
SEARS FORMAT,8439,SVC,WINTER PARK,FL,FRANCHISE UNIT 5,OPEN,8439,-2.2089888E9
SEARS FORMAT,8441,SVC,HOFFMAN ESTATES,IL,PRS CARRY IN-ALBUQUERQUE,OPEN,8441,-2.2089888E9
SEARS FORMAT,8452,SVC,MELVILLE,NY,MELVILLE ACCESS POINT,OPEN,8452,-2.2089888E9
SEARS FORMAT,8455,SVC,KENNESAW,GA,KENNESAW - BRANCH,OPEN,8455,-2.2089888E9
SEARS FORMAT,8467,SVC,HOUSTON,TX,HOUSTON-SEARS PARTSDIRECT,OPEN,8467,-2.2089888E9
SEARS FORMAT,8477,SVC,ORANGE PARK,FL,ORANGE PARK-SEARS PARTSDIRECT,OPEN,8477,-2.2089888E9
SEARS FORMAT,8480,SVC,WINTER PARK,FL,FRANCHISE UNIT 6,OPEN,8480,-2.2089888E9
SEARS FORMAT,8490,FLS,SCHERERVILLE,IN,SCHERERVILLE - BRAND CNTR,OPEN,4400,-2.2089888E9
SEARS FORMAT,8491,SVC,HUMBLE,TX,HUMBLE-SEARS PARTSDIRECT,OPEN,8491,-2.2089888E9
SEARS FORMAT,8498,SVC,CHATTANOOGA,TN,CHATTANOOGA-SEARS PARTSDIRECT,OPEN,8498,-2.2089888E9
SEARS FORMAT,8505,SVC,SEATTLE,WA,"SEATTLE,WA-SVC CTRL",OPEN,8505,-2.2089888E9
SEARS FORMAT,8516,SVC,SEATTLE,WA,SEATTLE A&E SIGNATURE,OPEN,8516,-2.2089888E9
SEARS FORMAT,8555,SVC,ELK GROVE,IL,ELK GROVE VILLAGE - IN HOME,OPEN,8555,-2.2089888E9
SEARS FORMAT,8615,SVC,ODENTON,MD,ODENTON ACCESS POINT,OPEN,8615,-2.2089888E9
SEARS FORMAT,8636,SVC,WICHITA,KS,WICHITA KS/PRS,OPEN,8636,-2.2089888E9
